custID,contact,duration,age,region,job,marital,education,default,balance,housing,loan,Equal_balance,Equal_Frequence,Binned_age,response,Flag
35864,1,81,36,3,5,3,3,1,1780,2,1,4,1,2,0,1
35865,1,291,40,1,5,3,3,1,-258,2,1,1,3,3,0,1
35867,1,272,40,5,8,2,4,1,-600,2,1,1,3,3,0,0
35870,1,144,42,1,7,1,3,1,251,2,1,2,2,3,0,0
35873,1,319,39,4,10,3,2,1,1959,2,1,4,4,2,0,1
35875,1,218,46,6,1,1,2,1,-741,2,1,1,3,3,0,0
35876,1,398,33,6,1,1,3,1,1036,1,1,3,4,1,1,1
35879,1,151,37,5,8,2,2,1,3987,2,2,4,2,2,0,1
35880,1,87,43,2,2,2,2,1,1066,2,1,3,1,3,0,0
35881,1,89,39,4,5,3,3,1,1329,2,1,3,1,2,0,1
35882,1,183,40,4,1,2,2,1,-63,2,1,1,3,3,0,1
35885,1,206,59,6,1,2,2,1,-230,2,2,1,3,4,0,1
35887,1,325,34,2,2,2,2,1,0,2,1,1,4,2,0,1
35889,1,462,46,5,5,2,3,1,860,2,1,3,4,3,0,1
35891,1,81,34,5,4,2,2,1,5,2,1,1,1,2,0,1
35892,1,68,56,2,2,2,2,1,79,2,1,1,1,4,0,1
35893,1,127,30,2,1,2,2,1,602,2,1,3,2,1,0,1
35894,1,158,28,4,8,3,2,1,500,2,1,2,2,1,0,1
35895,1,264,46,5,2,2,2,1,0,2,1,1,3,3,0,0
35897,1,254,36,5,2,2,2,1,0,2,1,1,3,2,0,1
35898,1,77,33,4,10,2,3,1,657,2,1,3,1,1,0,1
35899,1,219,46,5,2,2,2,1,-81,2,1,1,3,3,0,1
35900,1,134,34,2,10,3,2,1,2170,1,1,4,2,2,0,1
35901,1,175,38,4,1,2,2,1,0,2,1,1,2,2,0,1
35903,1,297,41,6,8,1,2,1,915,2,1,3,3,3,0,1
35904,1,103,41,2,11,3,2,1,87,2,1,2,1,3,0,0
35906,1,182,39,7,2,2,1,1,1666,2,1,4,3,2,0,1
35908,1,133,39,3,10,1,3,1,773,2,1,3,2,2,0,1
35909,1,123,55,4,10,3,3,1,-817,2,1,1,2,4,0,1
35910,1,137,37,4,5,3,3,1,5283,2,1,4,2,2,0,0
35912,1,233,41,5,5,2,3,1,-430,2,1,1,3,3,0,0
35915,1,408,39,2,1,2,2,1,198,2,1,2,4,2,0,1
35916,1,428,44,4,1,2,2,1,1451,2,2,3,4,3,0,1
35917,1,422,35,3,2,3,2,1,4078,2,1,4,4,2,0,1
35918,2,44,34,5,7,3,3,1,685,2,1,3,1,2,0,1
35919,1,91,36,7,10,3,3,1,292,2,1,2,1,2,0,0
35920,1,75,58,5,6,1,2,1,-940,2,1,1,1,4,0,0
35921,1,36,31,5,2,1,1,1,1,2,1,1,1,1,0,1
35922,2,37,44,2,5,2,2,1,509,2,1,2,1,3,0,1
35923,1,326,41,3,1,2,2,1,638,2,1,3,4,3,0,1
35924,1,104,36,2,4,2,2,1,476,2,1,2,2,2,0,0
35925,1,44,38,4,10,1,2,1,658,2,1,3,1,2,0,0
35926,1,376,35,4,1,3,2,1,0,2,1,1,4,2,0,1
35927,1,323,57,4,10,1,1,1,15,2,1,1,4,4,0,1
35929,1,347,34,5,2,3,2,1,641,2,1,3,4,2,0,1
35931,1,207,39,5,5,1,1,1,600,2,1,3,3,2,0,1
35932,1,346,27,5,1,3,2,1,3,2,1,1,4,1,0,1
35934,1,202,32,3,2,3,2,1,629,2,1,3,3,1,0,1
35936,1,86,41,4,1,2,2,1,874,1,2,3,1,3,0,0
35937,1,503,39,3,8,2,2,1,0,2,1,1,4,2,0,1
35938,1,177,41,4,5,2,2,1,48,2,1,1,2,3,0,0
35939,2,186,48,6,1,2,2,1,299,2,1,2,3,3,0,1
35940,1,334,52,3,2,2,1,1,1983,1,1,4,4,4,0,1
35942,1,286,53,4,1,2,2,1,5224,1,1,4,3,4,0,1
35944,1,104,36,3,10,1,2,1,599,2,2,3,2,2,0,0
35945,1,40,39,2,8,2,2,1,-886,2,2,1,1,2,0,1
35947,1,506,50,5,5,2,3,1,-547,2,1,1,4,4,0,1
35948,2,191,56,4,2,3,1,1,45,2,1,1,3,4,0,1
35949,1,187,31,3,4,3,2,1,57,2,1,1,3,1,0,0
35950,1,296,41,4,10,2,2,1,2995,2,2,4,3,3,0,1
35952,1,224,52,5,2,2,1,1,1003,1,1,3,3,4,0,1
35953,1,235,48,3,10,2,3,1,515,2,1,2,3,3,0,1
35954,1,128,45,6,5,1,3,1,2601,2,1,4,2,3,0,1
35955,1,144,42,3,1,2,2,1,3609,1,1,4,2,3,0,1
35956,1,55,40,6,2,2,2,1,579,2,1,3,1,3,0,1
35957,1,685,59,7,6,2,3,1,172,2,2,2,4,4,1,1
35958,2,479,47,6,6,2,1,1,1598,1,2,3,4,3,1,1
35959,1,413,34,7,10,2,3,1,135,1,1,2,4,2,0,1
35960,1,211,24,3,8,3,2,1,327,2,1,2,3,1,0,1
35961,1,129,51,4,5,2,3,1,299,2,1,2,2,4,0,1
35962,1,295,38,3,5,1,3,1,741,2,1,3,3,2,0,1
35963,1,217,28,4,2,3,1,1,19,2,1,1,3,1,0,0
35965,1,152,36,3,10,2,2,1,27,2,1,1,2,2,0,1
35966,1,1024,35,6,9,2,3,1,450,2,1,2,4,2,1,1
35967,1,405,34,3,2,2,1,1,202,2,1,2,4,2,0,1
35968,1,129,30,4,2,2,2,1,27,2,1,1,2,1,0,1
35969,1,682,42,5,5,2,3,1,-647,2,2,1,4,3,1,0
35971,1,311,51,6,2,2,2,1,1188,2,1,3,3,4,0,1
35972,1,746,50,3,8,1,2,1,94,1,1,2,4,4,0,0
35973,1,348,37,2,8,3,2,1,457,2,1,2,4,2,0,1
35974,2,283,39,3,1,2,2,1,0,2,1,1,3,2,0,1
35975,1,108,36,5,2,2,1,1,0,2,1,1,2,2,0,0
35977,2,265,32,6,2,2,2,1,110,2,1,2,3,1,0,0
35979,1,487,43,3,2,2,1,1,70,1,1,1,4,3,0,1
35980,1,1049,40,3,7,2,2,1,1477,2,1,3,4,3,0,0
35981,1,466,52,4,5,3,3,1,958,1,1,3,4,4,0,1
35982,1,348,34,7,7,3,3,1,426,2,1,2,4,2,0,1
35983,1,263,36,5,2,2,2,1,178,2,1,2,3,2,0,1
35984,1,83,38,3,2,2,2,1,459,2,1,2,1,2,0,1
35985,1,324,44,3,10,3,2,1,163,2,1,2,4,3,0,1
35986,2,267,48,5,2,2,1,1,2067,2,1,4,3,3,0,1
35988,2,546,41,4,2,2,2,1,245,2,1,2,4,3,0,1
35989,1,364,44,3,10,1,2,1,206,2,1,2,4,3,0,0
35991,1,288,42,3,5,2,2,1,3509,2,1,4,3,3,0,1
35992,1,129,34,4,8,2,2,1,-99,2,1,1,2,2,0,1
35994,1,89,36,4,10,2,2,1,-413,2,1,1,1,2,0,1
35996,1,323,36,6,2,2,2,1,64,2,1,1,4,2,0,1
35997,1,311,54,2,2,2,1,1,498,2,1,2,3,4,0,1
35998,1,108,50,2,2,3,1,1,577,2,1,3,2,4,0,1
35999,1,199,49,3,6,2,2,1,1155,2,2,3,3,4,0,1
36000,1,548,33,4,2,2,1,1,162,2,1,2,4,1,0,0
36001,1,177,39,2,2,2,2,1,-471,2,1,1,2,2,0,1
36002,2,72,29,3,5,3,3,1,665,2,1,3,1,1,0,1
36003,2,26,34,4,2,2,1,1,3,2,1,1,1,2,0,0
36004,2,713,51,3,8,2,1,1,365,2,2,2,4,4,0,0
36005,2,15,38,3,2,2,1,1,1857,1,1,4,1,2,0,1
36006,1,423,38,5,7,3,3,1,1874,2,1,4,4,2,1,1
36008,1,211,42,3,8,2,2,1,830,2,2,3,3,3,0,1
36009,1,322,42,3,1,1,2,1,298,1,1,2,4,3,0,1
36010,1,349,37,3,5,3,3,1,122,2,1,2,4,2,0,1
36011,1,102,30,4,2,2,2,1,598,2,1,3,1,1,0,1
36012,1,82,45,2,6,1,2,1,217,2,1,2,1,3,0,1
36014,2,9,56,5,5,2,1,2,-297,2,1,1,1,4,0,1
36015,2,20,57,2,5,2,2,1,764,2,1,3,1,4,0,1
36016,2,21,38,4,10,2,2,1,1550,2,1,3,1,2,0,1
36017,1,62,46,4,1,1,1,1,2101,2,1,4,1,3,0,1
36019,1,61,36,5,10,2,2,1,502,2,1,2,1,2,0,1
36021,1,88,34,2,10,3,2,1,772,2,2,3,1,2,0,1
36022,1,764,45,5,10,2,2,1,1642,2,1,3,4,3,0,0
36023,1,14,36,5,2,3,2,1,769,2,1,3,1,2,0,1
36024,2,10,43,2,3,2,1,1,1533,2,2,3,1,3,0,0
36025,1,125,55,4,5,2,3,1,1630,2,1,3,2,4,0,1
36026,1,50,27,5,2,3,1,1,79,2,2,1,1,1,0,1
36027,2,28,43,5,2,2,2,1,819,2,1,3,1,3,0,1
36029,1,80,36,3,8,1,2,1,259,2,2,2,1,2,0,1
36030,1,108,57,4,7,2,1,1,-40,2,2,1,2,4,0,1
36031,1,295,30,5,8,2,2,1,60,2,2,1,3,1,0,1
36034,1,573,41,3,7,2,3,1,413,2,1,2,4,3,0,0
36035,1,652,57,5,3,1,2,2,29,2,1,1,4,4,0,1
36036,2,22,53,4,5,2,1,1,84,2,2,2,1,4,0,0
36037,1,443,60,6,1,2,2,1,-460,2,1,1,4,4,0,1
36038,1,55,44,5,1,1,2,1,858,2,1,3,1,3,0,1
36039,1,67,50,3,6,2,3,1,5,2,2,1,1,4,0,0
36040,1,206,34,5,2,2,2,1,602,2,1,3,3,2,0,0
36042,1,249,39,2,1,1,2,1,164,2,2,2,3,2,0,1
36043,1,485,57,7,1,3,2,1,8605,2,1,4,4,4,0,1
36044,2,26,33,6,2,2,1,1,72,2,1,1,1,1,0,1
36045,1,94,36,1,1,2,2,1,0,2,2,1,1,2,0,0
36046,2,194,54,3,3,2,1,1,1097,2,2,3,3,4,0,0
36048,1,313,41,3,2,2,2,1,-252,2,1,1,3,3,0,0
36049,1,657,40,3,7,2,2,1,0,2,1,1,4,3,1,0
36050,1,577,47,1,2,2,2,1,2963,2,1,4,4,3,0,0
36051,1,33,45,4,2,2,2,1,-121,2,1,1,1,3,0,0
36052,1,158,49,1,8,1,2,1,673,2,1,3,2,4,0,1
36053,1,457,43,6,2,2,1,1,-492,2,2,1,4,3,0,1
36054,1,363,38,7,8,2,2,1,862,2,1,3,4,2,0,1
36056,1,431,40,7,2,2,2,1,7869,2,1,4,4,3,0,1
36057,1,210,38,6,2,2,2,1,727,2,2,3,3,2,0,1
36058,1,502,47,2,10,2,2,1,-69,2,2,1,4,3,0,1
36060,1,57,43,5,8,2,2,1,7379,2,1,4,1,3,0,1
36061,1,212,34,7,8,1,2,1,2123,2,1,4,3,2,0,1
36062,1,7,35,5,5,3,2,1,414,2,1,2,1,2,0,1
36063,1,528,44,3,2,2,2,1,151,2,2,2,4,3,0,1
36064,1,195,32,3,5,2,3,1,999,2,2,3,3,1,0,1
36067,1,179,36,4,10,2,2,1,562,2,1,3,2,2,0,1
36069,1,9,44,4,1,3,2,1,1145,2,2,3,1,3,0,1
36071,1,94,40,3,8,2,2,1,1378,2,1,3,1,3,0,1
36072,1,73,31,2,2,3,2,1,6450,2,1,4,1,1,0,1
36073,1,313,43,3,5,1,3,1,257,2,1,2,3,3,0,1
36074,1,66,35,5,10,1,3,1,5250,2,1,4,1,2,0,0
36075,1,143,36,6,5,1,3,1,934,2,1,3,2,2,0,1
36076,1,261,45,4,2,2,2,1,867,2,1,3,3,3,0,1
36077,1,603,37,5,2,3,2,1,10821,2,1,4,4,2,0,0
36078,1,496,36,2,8,3,2,1,230,2,1,2,4,2,0,1
36080,2,108,37,4,2,2,1,1,0,1,1,1,2,2,0,0
36082,1,580,38,5,2,1,2,1,0,2,1,1,4,2,0,0
36083,1,207,32,2,10,3,3,1,1272,2,1,3,3,1,0,0
36084,1,128,39,3,3,3,3,1,283,1,2,2,2,2,0,1
36085,1,7,40,3,10,3,2,1,327,2,1,2,1,3,0,0
36086,1,277,35,3,5,1,3,1,505,2,1,2,3,2,0,0
36087,1,40,45,5,2,2,1,1,1471,2,1,3,1,3,0,1
36088,1,1038,41,4,1,3,2,1,-127,2,2,1,4,3,1,1
36089,1,94,38,2,6,2,4,1,353,1,1,2,1,2,0,1
36091,1,62,39,5,1,3,4,1,0,2,1,1,1,2,0,1
36092,2,65,41,7,2,2,1,1,274,2,1,2,1,3,0,1
36094,1,12,29,3,2,2,2,1,265,2,1,2,1,1,0,1
36095,2,32,33,4,2,2,2,1,8,2,1,1,1,1,0,1
36097,1,195,29,5,1,3,3,1,233,2,1,2,3,1,0,1
36099,1,58,29,5,10,1,2,1,555,2,2,3,1,1,0,0
36100,1,155,36,4,5,2,3,1,313,2,1,2,2,2,0,1
36101,1,629,36,5,3,3,2,1,1007,2,1,3,4,2,1,1
36102,2,243,31,4,10,3,2,1,640,2,2,3,3,1,0,1
36103,1,12,31,3,7,2,3,2,171,2,1,2,1,1,0,1
36104,2,42,37,3,2,1,1,1,594,2,1,3,1,2,0,1
36106,1,183,47,4,1,2,2,1,347,2,1,2,3,3,0,1
36107,1,242,38,5,2,1,2,1,184,2,1,2,3,2,0,1
36108,1,112,39,4,5,2,3,1,0,2,1,1,2,2,0,1
36109,1,197,35,0,9,3,3,1,1015,2,1,3,3,2,0,0
36110,1,150,30,2,9,3,2,1,1102,2,1,3,2,1,0,1
36111,1,1514,43,3,5,1,3,1,674,2,1,3,4,3,1,1
36112,1,15,28,5,10,3,2,1,452,2,1,2,1,1,0,1
36113,1,63,38,1,1,2,2,1,1,2,1,1,1,2,0,1
36114,1,422,46,6,2,2,1,1,117,2,1,2,4,3,0,1
36115,1,214,32,3,10,2,2,1,427,2,1,2,3,1,0,1
36118,1,248,40,6,4,2,1,1,5702,2,1,4,3,3,0,0
36119,1,67,42,2,8,2,2,1,202,2,1,2,1,3,0,0
36120,1,279,39,7,1,2,2,1,3543,2,1,4,3,2,0,1
36121,2,221,55,5,5,2,3,1,836,2,1,3,3,4,0,1
36122,1,188,41,3,8,2,2,1,665,2,1,3,3,3,0,1
36123,1,254,36,7,2,2,2,1,-536,1,1,1,3,2,0,1
36124,2,231,42,4,2,2,2,1,5698,2,1,4,3,3,0,0
36125,1,135,36,3,8,2,2,1,1457,2,1,3,2,2,0,1
36126,1,212,36,4,5,3,3,1,4506,2,1,4,3,2,0,1
36127,1,227,31,6,8,3,2,1,193,2,1,2,3,1,0,1
36128,1,85,47,4,10,1,4,1,514,2,1,2,1,3,0,1
36129,1,220,33,4,8,2,2,1,5569,2,2,4,3,1,0,1
36130,1,80,42,3,1,2,2,1,-460,2,1,1,1,3,0,1
36131,1,340,45,2,5,1,3,1,976,2,1,3,4,3,0,1
36133,1,549,49,2,2,2,1,1,7227,2,1,4,4,4,0,1
36134,1,472,44,4,5,2,3,1,-9,2,1,1,4,3,0,1
36135,1,409,51,5,1,3,2,1,844,2,1,3,4,4,0,1
36136,1,236,31,2,2,2,2,1,531,2,1,3,3,1,0,1
36137,1,308,32,3,2,2,1,1,-109,2,2,1,3,1,0,1
36138,1,91,42,2,2,2,1,1,766,2,1,3,1,3,0,1
36139,1,90,41,6,10,2,2,1,-363,2,1,1,1,3,0,0
36140,1,186,60,3,8,1,2,1,1870,2,1,4,3,4,0,0
36141,1,138,59,5,8,2,2,1,38,2,1,1,2,4,0,0
36142,1,442,41,2,1,3,4,1,487,2,1,2,4,3,0,1
36143,1,277,43,4,8,1,4,1,-338,2,1,1,3,3,0,1
36145,1,161,35,4,8,2,2,1,279,2,2,2,2,2,0,1
36146,1,51,55,4,1,2,3,1,69,2,1,1,1,4,0,1
36147,1,262,29,5,2,3,2,1,10,2,1,1,3,1,0,1
36148,1,49,30,3,2,1,1,1,3020,2,1,4,1,1,0,1
36149,1,369,39,5,10,3,2,1,329,2,1,2,4,2,0,1
36150,1,471,44,4,5,2,2,1,15179,2,1,4,4,3,0,1
36151,1,198,36,3,7,2,2,1,0,2,1,1,3,2,0,1
36153,1,116,29,3,2,2,2,1,0,2,1,1,2,1,0,1
36154,1,163,31,4,10,3,2,1,0,2,1,1,2,1,0,1
36155,1,100,33,4,1,2,2,1,206,2,1,2,1,1,0,1
36156,1,59,51,5,2,2,2,1,3919,2,1,4,1,4,0,1
36157,1,686,30,4,5,1,3,2,-1285,2,1,1,4,1,0,0
36158,2,28,55,3,8,2,2,1,885,2,1,3,1,4,0,1
36159,1,256,33,4,4,2,2,1,960,2,1,3,3,1,0,1
36160,1,295,43,6,8,3,2,1,602,2,1,3,3,3,0,1
36161,1,114,40,5,2,3,1,1,0,2,2,1,2,3,0,0
36162,1,733,24,6,8,2,2,1,5233,2,1,4,4,1,1,0
36163,1,170,47,2,2,2,2,1,83,2,1,1,2,3,0,1
36164,1,214,30,4,7,3,3,1,159,2,1,2,3,1,0,1
36165,1,101,54,1,10,1,2,1,1456,2,1,3,1,4,0,0
36166,1,474,40,3,5,2,3,1,-20,2,2,1,4,3,1,1
36167,1,306,45,4,2,2,4,1,-84,2,1,1,3,3,0,1
36168,1,106,41,1,7,3,3,1,498,2,1,2,2,3,0,0
36170,1,231,40,3,2,2,2,1,2144,2,1,4,3,3,0,1
36171,1,240,40,4,2,2,1,1,114,2,1,2,3,3,0,0
36172,1,701,49,4,2,1,1,1,28,2,1,1,4,4,1,1
36173,1,231,33,5,2,2,2,1,416,1,1,2,3,1,0,1
36175,1,247,31,3,9,2,3,1,0,1,1,1,3,1,0,1
36176,1,239,23,4,9,3,2,1,2805,2,1,4,3,1,0,1
36177,1,712,41,5,11,3,2,1,197,2,1,2,4,3,0,1
36178,1,219,35,4,8,2,2,1,2381,2,1,4,3,2,0,1
36179,1,199,48,7,8,1,2,1,531,2,1,3,3,3,0,0
36181,1,102,56,4,10,2,2,1,174,2,2,2,1,4,0,1
36182,1,216,34,5,2,2,2,1,-12,2,1,1,3,2,0,1
36183,1,190,55,6,6,1,2,1,15,2,1,1,3,4,0,0
36184,1,181,46,5,3,2,1,1,5965,2,2,4,3,3,0,0
36185,1,73,44,5,2,3,2,1,-244,2,1,1,1,3,0,0
36186,1,405,43,4,2,1,2,1,1044,2,1,3,4,3,0,1
36187,1,204,40,5,1,3,2,1,242,2,2,2,3,3,0,1
36189,1,227,39,6,8,1,2,1,-335,2,1,1,3,2,0,1
36190,1,360,31,3,1,3,2,1,91,2,1,2,4,1,0,1
36191,1,490,34,5,10,2,3,1,1873,2,1,4,4,2,0,1
36193,1,189,42,4,10,3,2,1,-992,2,1,1,3,3,0,1
36194,1,143,49,4,2,2,4,1,116,2,1,2,2,4,0,1
36199,1,225,38,5,1,3,2,1,3545,2,2,4,3,2,0,0
36200,2,21,50,5,2,2,2,1,433,2,1,2,1,4,0,0
36201,1,151,44,6,8,1,2,1,0,2,1,1,2,3,0,1
36203,1,8,45,6,1,2,1,1,630,1,1,3,1,3,0,1
36205,1,154,40,2,10,3,2,1,3,2,2,1,2,3,0,1
36206,1,347,51,5,2,1,1,1,700,2,1,3,4,4,0,0
36207,1,281,51,3,5,3,3,2,-64,2,1,1,3,4,0,1
36209,1,95,35,5,1,2,1,1,220,2,1,2,1,2,0,0
36210,1,214,39,5,2,2,2,1,1631,1,1,3,3,2,0,1
36212,1,197,48,4,2,2,1,1,1256,2,1,3,3,3,0,1
36214,1,628,41,6,2,2,2,1,1417,2,1,3,4,3,0,1
36215,1,133,28,6,8,3,2,1,136,2,1,2,2,1,0,1
36216,1,553,38,4,5,3,3,1,573,2,1,3,4,2,0,0
36217,1,59,29,3,10,3,3,1,526,2,1,3,1,1,0,1
36218,1,49,41,4,7,2,2,1,33,2,1,1,1,3,0,0
36220,2,86,41,3,2,2,2,1,356,2,1,2,1,3,0,0
36221,1,21,29,7,5,2,3,1,395,2,1,2,1,1,0,1
36222,1,58,34,2,2,2,1,1,2042,2,2,4,1,2,0,0
36223,1,123,48,4,1,1,2,1,1491,2,1,3,2,3,0,1
36224,1,114,43,5,8,2,2,1,-484,2,2,1,2,3,0,0
36226,1,41,40,5,5,2,3,1,0,1,1,1,1,3,0,1
36228,1,327,33,6,4,2,1,1,524,2,1,3,4,1,0,0
36229,1,177,42,6,2,2,2,1,1685,2,1,4,2,3,0,1
36231,1,125,37,5,11,3,2,1,0,2,1,1,2,2,0,1
36232,1,580,32,3,5,1,3,1,1331,2,1,3,4,1,0,0
36233,1,79,24,5,2,3,2,1,1,2,1,1,1,1,0,0
36234,1,1017,40,4,2,2,2,1,-509,1,1,1,4,3,1,1
36235,1,85,41,0,1,2,2,1,1622,2,2,3,1,3,0,1
36236,1,82,29,5,8,3,2,1,36,2,1,1,1,1,0,0
36237,1,187,36,2,3,2,2,1,0,2,1,1,3,2,0,0
36238,1,29,55,4,5,1,4,1,0,2,1,1,1,4,0,1
36239,1,282,45,2,2,1,1,1,119,2,1,2,3,3,0,1
36241,1,257,44,4,5,2,3,1,-1902,2,2,1,3,3,0,1
36243,1,622,36,4,10,3,2,1,1878,2,1,4,4,2,0,1
36244,1,489,42,6,1,2,2,1,1686,1,1,4,4,3,0,0
36245,1,70,47,4,3,2,4,1,0,2,1,1,1,3,0,0
36246,1,304,37,7,5,2,3,1,341,2,1,2,3,2,0,1
36247,1,102,39,4,7,2,2,1,309,1,1,2,1,2,0,0
36248,1,278,29,3,10,3,3,1,1058,2,1,3,3,1,0,0
36249,1,66,34,3,1,3,2,1,0,2,1,1,1,2,0,0
36251,1,432,42,3,10,2,2,1,713,2,1,3,4,3,0,1
36252,1,275,41,2,11,2,1,1,117,2,1,2,3,3,0,1
36254,1,134,35,5,2,2,4,1,285,2,1,2,2,2,0,1
36255,1,313,45,4,2,2,1,1,585,2,1,3,3,3,0,1
36256,1,333,46,6,10,2,2,1,2023,2,1,4,4,3,0,1
36257,1,1114,39,3,4,2,1,1,-123,2,2,1,4,2,0,1
36259,1,207,37,2,1,3,2,1,23,2,1,1,3,2,0,1
36262,1,672,34,7,8,3,2,1,-435,2,1,1,4,2,1,1
36263,1,552,37,4,2,2,2,1,259,2,1,2,4,2,0,1
36264,1,249,33,5,2,2,2,1,2751,2,1,4,3,1,0,0
36265,1,86,57,3,8,2,2,1,6379,2,1,4,1,4,0,1
36266,1,412,52,7,2,3,2,1,234,2,1,2,4,4,0,1
36267,1,72,39,5,8,2,2,1,108,2,1,2,1,2,0,0
36268,1,299,39,7,2,2,1,1,1751,2,1,4,3,2,0,1
36269,1,124,50,3,1,2,2,1,379,2,1,2,2,4,0,1
36270,1,251,26,2,5,2,3,1,6,2,1,1,3,1,0,1
36271,1,400,37,4,1,3,2,1,-20,2,1,1,4,2,0,1
36272,1,82,33,2,5,1,3,1,-297,2,2,1,1,1,0,0
36273,1,930,52,2,8,1,2,1,42,2,2,1,4,4,1,0
36274,1,262,37,5,2,2,2,1,897,2,1,3,3,2,0,1
36275,1,177,27,6,2,3,2,1,116,2,1,2,2,1,0,1
36276,1,124,52,6,8,2,2,1,-207,2,2,1,2,4,0,1
36277,1,239,31,5,7,2,2,1,2503,2,1,4,3,1,0,0
36278,1,89,59,4,7,2,3,1,0,2,1,1,1,4,0,1
36281,2,159,58,3,11,2,2,1,4497,2,1,4,2,4,0,1
36283,1,175,55,4,5,1,3,1,9353,2,1,4,2,4,0,0
36285,1,282,51,3,2,2,1,1,676,2,1,3,3,4,0,1
36287,1,505,56,3,7,1,3,1,1123,2,1,3,4,4,0,0
36288,1,608,36,3,5,3,3,1,1628,2,1,3,4,2,1,1
36289,1,261,58,4,8,2,2,1,1513,2,1,3,3,4,0,1
36290,1,154,52,3,8,2,2,1,628,2,1,3,2,4,0,1
36291,1,330,35,4,8,2,2,1,-366,2,1,1,4,2,0,1
36292,1,148,38,3,5,2,3,1,-140,2,1,1,2,2,0,1
36293,1,76,43,5,1,3,2,1,495,2,1,2,1,3,0,1
36294,1,255,45,3,2,2,1,1,530,2,1,3,3,3,0,0
36295,1,193,41,2,4,2,2,1,94,2,1,2,3,3,0,0
36296,1,643,46,5,1,2,2,1,216,2,1,2,4,3,0,1
36297,1,74,32,3,7,3,2,1,-716,2,1,1,1,1,0,1
36298,1,475,38,5,8,2,2,1,6155,2,1,4,4,2,1,1
36299,2,41,33,6,2,1,1,1,165,2,1,2,1,1,0,1
36300,2,168,58,4,5,3,3,1,2,2,1,1,2,4,0,1
36306,1,327,36,2,2,3,2,1,176,2,1,2,4,2,0,1
36307,1,758,39,4,10,2,2,1,443,2,1,2,4,2,0,0
36308,2,52,49,3,2,2,2,1,0,2,1,1,1,4,0,0
36310,1,426,32,5,2,3,2,1,-98,2,1,1,4,1,0,1
36312,1,129,43,2,8,2,2,1,251,2,2,2,2,3,0,1
36314,1,246,41,5,8,1,2,1,845,2,1,3,3,3,0,0
36316,1,329,52,6,8,3,2,1,0,2,1,1,4,4,0,1
36318,1,77,35,3,2,2,1,1,-427,2,1,1,1,2,0,0
36319,2,267,56,2,6,2,2,1,119,2,1,2,3,4,0,1
36321,1,184,37,3,8,2,2,1,944,2,2,3,3,2,0,1
36322,1,289,46,3,1,3,4,1,356,2,1,2,3,3,0,1
36323,1,143,44,2,2,2,2,1,1245,2,1,3,2,3,0,1
36324,1,288,37,4,1,1,2,1,286,2,1,2,3,2,0,0
36325,1,305,41,6,8,2,2,1,1534,2,1,3,3,3,0,1
36330,1,240,36,4,2,2,2,1,906,2,1,3,3,2,0,1
36332,1,47,34,6,2,3,2,1,248,2,1,2,1,2,0,1
36333,1,63,34,0,2,2,1,1,387,2,2,2,1,2,0,1
36334,1,57,38,3,2,2,1,1,883,2,1,3,1,2,0,0
36336,1,193,36,3,2,1,2,1,-608,2,2,1,3,2,0,1
36337,1,321,53,4,2,1,2,1,744,2,1,3,4,4,0,1
36338,1,200,34,5,2,2,2,1,-34,2,1,1,3,2,0,0
36339,1,161,37,2,2,2,4,1,97,2,1,2,2,2,0,0
36340,1,204,39,6,8,2,2,1,1169,2,2,3,3,2,0,1
36346,2,296,57,4,10,2,2,1,144,2,1,2,3,4,0,1
36347,1,263,25,4,7,3,3,1,1083,2,1,3,3,1,0,1
36348,1,228,34,3,1,2,2,1,674,2,2,3,3,2,0,1
36349,1,306,41,5,2,2,2,1,1077,2,1,3,3,3,0,1
36350,1,776,38,2,2,3,2,1,381,2,1,2,4,2,0,1
36351,1,429,42,5,2,2,2,1,3567,2,2,4,4,3,0,0
36352,1,51,39,4,8,2,2,1,-576,2,2,1,1,2,0,0
36353,1,150,34,4,1,3,2,1,459,2,1,2,2,2,0,1
36354,1,275,39,0,2,1,2,1,0,2,1,1,3,2,0,1
36356,1,125,38,4,8,2,2,1,0,2,2,1,2,2,0,1
36358,1,171,50,7,3,2,2,1,620,2,1,3,2,4,0,0
36359,1,142,29,4,2,3,2,1,649,2,1,3,2,1,0,0
36360,1,430,48,2,3,2,2,1,0,2,1,1,4,3,0,1
36361,1,189,50,6,2,2,2,1,1628,2,1,3,3,4,0,0
36362,1,798,57,5,6,1,3,1,77,2,1,1,4,4,0,0
36363,1,65,45,2,8,2,2,1,537,2,1,3,1,3,0,0
36364,1,66,48,3,2,2,1,1,748,2,1,3,1,3,0,1
36365,1,34,42,3,2,2,2,2,-237,2,1,1,1,3,0,0
36366,1,333,29,2,2,2,2,1,227,2,1,2,4,1,0,0
36367,1,128,44,3,2,1,2,1,430,2,1,2,2,3,0,0
36368,1,102,54,4,5,2,3,1,462,2,1,2,1,4,0,1
36370,1,175,37,5,2,2,4,1,723,2,1,3,2,2,0,1
36371,1,69,38,5,3,2,3,1,1100,2,1,3,1,2,0,1
36372,1,126,39,3,10,2,2,1,728,2,1,3,2,2,0,0
36373,1,285,37,4,10,2,1,1,1922,2,2,4,3,2,0,0
36374,2,168,33,6,8,3,2,1,-616,2,2,1,2,1,0,0
